laporan,label
"Saluran air di depan sekolah tersumbat,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
"Listrik padam di area rumah warga,",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
"Listrik padam di area rumah warga,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Listrik padam di area rumah warga,",Prioritas
"Tebing di samping jalan utama longsor,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Listrik padam di area rumah warga,",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Banjir melanda beberapa area di desa,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
Sistem pengolahan air di desa mengalami,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Jalan utama desa rusak parah akibat,Reguler
Sistem pengolahan air di desa mengalami,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Listrik padam di area rumah warga,",Reguler
"Banjir melanda beberapa area di desa,",Reguler
Sistem pengolahan air di desa mengalami,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Tebing di samping jalan utama longsor,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Tebing di samping jalan utama longsor,",Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Jalan utama desa rusak parah akibat,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Jalan utama desa rusak parah akibat,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
Kebocoran pada atap gedung kantor desa,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
Akses jalan menuju tempat wisata desa,Reguler
Sistem pengolahan air di desa mengalami,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Sistem pengolahan air di desa mengalami,Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Listrik padam di area rumah warga,",Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Akses jalan menuju tempat wisata desa,Reguler
Sistem pengolahan air di desa mengalami,Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Sistem pengolahan air di desa mengalami,Prioritas
"Listrik padam di area rumah warga,",Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Listrik padam di area rumah warga,",Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
"Banjir melanda beberapa area di desa,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Akses jalan menuju tempat wisata desa,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Listrik padam di area rumah warga,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Banjir melanda beberapa area di desa,",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Tebing di samping jalan utama longsor,",Reguler
"Listrik padam di area rumah warga,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Listrik padam di area rumah warga,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Akses jalan menuju tempat wisata desa,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Sistem pengolahan air di desa mengalami,Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Jalan utama desa rusak parah akibat,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Listrik padam di area rumah warga,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Sistem pengolahan air di desa mengalami,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Tebing di samping jalan utama longsor,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Kebocoran pada atap gedung kantor desa,Reguler
"Listrik padam di area rumah warga,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Listrik padam di area rumah warga,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Jalan utama desa rusak parah akibat,Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
Akses jalan menuju tempat wisata desa,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Jalan utama desa rusak parah akibat,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Akses jalan menuju tempat wisata desa,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Listrik padam di area rumah warga,",Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Listrik padam di area rumah warga,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
"Listrik padam di area rumah warga,",Reguler
"Listrik padam di area rumah warga,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Banjir melanda beberapa area di desa,",Reguler
"Tebing di samping jalan utama longsor,",Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Akses jalan menuju tempat wisata desa,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Sebagian jalan rusak parah akibat hujan,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
"Listrik padam di area rumah warga,",Reguler
"Listrik padam di area rumah warga,",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Sebagian jalan rusak parah akibat hujan,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Banjir melanda beberapa area di desa,",Reguler
"Tebing di samping jalan utama longsor,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Jalan utama desa rusak parah akibat,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Jalan utama desa rusak parah akibat,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Sistem pengolahan air di desa mengalami,Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Listrik padam di area rumah warga,",Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Jalan utama desa rusak parah akibat,Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Sistem pengolahan air di desa mengalami,Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Banjir melanda beberapa area di desa,",Reguler
"Listrik padam di area rumah warga,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Listrik padam di area rumah warga,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Akses jalan menuju tempat wisata desa,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Sistem pengolahan air di desa mengalami,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Listrik padam di area rumah warga,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Listrik padam di area rumah warga,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Listrik padam di area rumah warga,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Listrik padam di area rumah warga,",Reguler
Sebagian jalan rusak parah akibat hujan,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Akses jalan menuju tempat wisata desa,Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
